"mz","MDL_3.5","ResPow","refe","m1","SE","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_01_1-2-35_1_21574.csv","Sample5_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_02_1-2-35_1_21582.csv","Sample6_masslistsMGC2101826_LSt_MA_FTMS_NSW_B1_03_1-2-35_1_21590.csv","Sample7_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_01_1-2-33_1_21544.csv","Sample8_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_02_1-2-33_1_21554.csv","Sample9_masslistsMGC2101826_LSt_MA_FTMS_NSW_B2_03_1-2-33_1_21564.csv","Sample10_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_01_1-2-32_1_21542.csv","Sample11_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_02_1-2-32_1_21552.csv","Sample12_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B1_03_1-2-32_1_21562.csv","Sample13_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_01_1-2-37_1_21600.csv","Sample14_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_02_1-2-37_1_21608.csv","Sample15_masslistsMGC2101828_LSt_MA_FTMS_NSWpH2_B2_03_1-2-37_1_21616.csv"
274.581226977938,3382558.42609973,770127,NA,274.5812322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3483787,NA
274.614689777024,3382558.42609973,756976,NA,274.614695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3420325,NA
274.679492818228,3382558.42609973,834340,NA,274.6794997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3655663
274.697075317943,3382558.42609973,836984,NA,274.6970822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3686394
274.733340617354,3382558.42609973,708675,NA,274.7333475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3948562
274.754742573198,3382558.42609973,578665,NA,274.7547478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3890448,NA
274.792100832981,3382558.42609973,771946.166666667,NA,274.792109465242,0.133590511031729,3391266,4008677,NA,24457674,26291844,25949822,NA,3439594,NA,NA,NA,NA,NA,NA,NA
274.851802297623,3382558.42609973,767042.6,NA,274.851803261819,0.0143058577547264,11026235,10533631,13647250,NA,NA,NA,4510794,4043784,NA,NA,NA,NA,NA,NA,NA
274.859222270343,3382558.42609973,699794,NA,274.8592275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3594593,NA
274.871278315714,3382558.42609973,794696,NA,274.871286794303,0.0846109181021992,NA,NA,NA,3879412,3942062,3602087,NA,3986450,4345558,NA,NA,NA,NA,3672426,NA
274.875321015051,3382558.42609973,734736,NA,274.8753279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3670126
274.901683714624,3382558.42609973,797876,NA,274.9016906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387519
274.910141814486,3382558.42609973,644688,NA,274.9101487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3991684
274.938403437786,3382558.42609973,766922.5,NA,274.93841059214,0.129481101561933,NA,NA,NA,NA,NA,NA,3785847,NA,NA,NA,NA,NA,NA,4657566,NA
274.961281367553,3382558.42609973,610703,NA,274.9612866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3662255,NA
274.967556734744,3382558.42609973,700241.666666667,NA,274.967569067264,0.0212283617696419,NA,NA,NA,22508072,19771106,20117210,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.974710409297,3382558.42609973,744170.166666667,NA,274.974715120252,0.119045913039566,NA,NA,3569097,NA,NA,NA,NA,3826760,3550987,NA,3401933,NA,4645493,5407162,NA
275.004945412949,3382558.42609973,801361,NA,275.0049523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3725505
275.013751512807,3382558.42609973,760081,NA,275.0137584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4051143
275.019708215228,3382558.42609973,703371.666666667,275.01972590485,275.019714451939,0.115728565846132,NA,NA,NA,NA,NA,NA,NA,NA,NA,4570303,NA,NA,3490444,6537692,NA
275.023133327993,3382558.42609973,666860,NA,275.0231406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3620033,NA,NA,NA,NA,NA
275.03126496564,3382558.42609973,829057,NA,275.0312702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3844581,NA
275.047618265192,3382558.42609973,891601,NA,275.0476235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445234,NA
275.053656475049,3382558.42609973,728008,NA,275.0536629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3738270,NA,NA
275.05609323888,3382558.42609973,725460.692307692,275.05611128529,275.056100840177,0.052307327623206,NA,4035417,NA,8008278,9391889,8976137,7144628,7984242,6995765,18445522,18102520,18462082,15268511,23642616,5595363
275.059483297272,3382558.42609973,734648,NA,275.059491588415,0.0576650025046164,NA,NA,NA,10113624,9735955,8058635,8443061,9000051,7507767,10130644,8763642,9000323,8276641,10207739,NA
275.066678364675,3382558.42609973,754849,NA,275.0666836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392000,NA
275.067351805332,3382558.42609973,765971.545454545,NA,275.067360077093,0.0685544433421457,NA,NA,NA,5976668,5824279,5134095,4127929,3527799,3632955,8185049,8837374,9270664,7695014,10691073,NA
275.071397964548,3382558.42609973,788904,275.07136742661,275.0714032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4493828,NA
275.074735025495,3382558.42609973,695772,NA,275.074746,NA,NA,NA,NA,NA,3680027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.077219455843,3382558.42609973,771186.6,275.07724052441,275.07722662465,0.0721880714743237,NA,NA,NA,NA,NA,NA,NA,NA,NA,7492830,7436548,7886221,6621867,7709192,NA
275.092512051554,3382558.42609973,694600.333333333,275.09249666573,275.092520179773,0.014275862187436,NA,NA,NA,21623402,21360420,22132508,19674310,17478788,17002312,31372518,30177548,31815062,26852018,38814228,10563834
275.095883063896,3382558.42609973,948873,NA,275.0958883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3908119,NA
275.103115863707,3382558.42609973,841195,NA,275.1031211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4391452,NA
275.10370243163,3382558.42609973,719691.666666667,NA,275.10371064141,0.0255749842958499,NA,NA,NA,13996655,14028586,14432034,11171020,10015882,11267918,17855724,16742674,16741788,14760632,20808220,4878593
275.109297311277,3382558.42609973,679932,NA,275.1093042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3520773
275.111817427411,3382558.42609973,642014,NA,275.1118247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4041968,NA,NA,NA,NA,NA
275.11363765432,3382558.42609973,749371.571428571,275.11362590485,275.113645742372,0.0578333117958118,NA,NA,NA,NA,3585839,NA,4574418,NA,3858259,4207857,NA,4961697,5372606,7553572,NA
275.12064776325,3382558.42609973,735987,NA,275.120653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4514346,NA
275.128860642994,3382558.42609973,701519.833333333,275.12888204617,275.128868729678,0.0279371212390037,NA,NA,NA,28652156,28454712,27703088,29914330,29488278,27783002,33830136,34388256,33502634,34585284,46547504,12480785
275.140129247513,3382558.42609973,714710.333333333,NA,275.140136153125,0.10949689248438,NA,NA,NA,NA,NA,3479349,3939551,4355229,3952481,5104895,3987749,4769200,4610764,5231161,NA
275.140502010821,3382558.42609973,747849,NA,275.1405089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3688729
275.149968617746,3382558.42609973,803866,275.15001128529,275.149969,NA,NA,NA,NA,NA,NA,NA,NA,3595426,NA,NA,NA,NA,NA,NA,NA
275.155973362348,3382558.42609973,791099,NA,275.1559786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3846725,NA
275.165281262406,3382558.42609973,694935.866666667,275.16526742661,275.165287743602,0.0324831883679694,8830912,6994824,6942237,9138832,8818507,8505154,20526316,17233066,17264494,12604685,14391603,12350910,13449945,21054028,4833577
275.201627416327,3382558.42609973,753898,275.20165280705,275.201637075117,0.105901568508808,NA,NA,NA,NA,NA,NA,3452159,NA,NA,NA,NA,3468754,NA,NA,NA
275.271055259458,3382558.42609973,523747,NA,275.2710605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3765917,NA
275.272644608987,3382558.42609973,670807,NA,275.2726515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3510638
275.294958858859,3382558.42609973,691464,NA,275.2949641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494575,NA
275.439739755227,3382558.42609973,523499,NA,275.439745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4494110,NA
275.452994927898,3382558.42609973,756669,NA,275.453001005391,0.104860670752571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3429160,3568098
275.46711735454,3382558.42609973,701947,NA,275.4671226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3482419,NA
275.502592605799,3383213.8366893,621503,NA,275.5025995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3525122
275.51973145322,3383213.8366893,633890,NA,275.5197367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502939,NA
275.535081205349,3383213.8366893,550164,NA,275.5350881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3706391
275.647805803788,3383213.8366893,843130,NA,275.6478127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3639903
275.662037603591,3383213.8366893,763574,NA,275.6620445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3488360
275.677873203371,3383213.8366893,572872,NA,275.6778801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3981939
275.682049003314,3383213.8366893,650746,NA,275.6820559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4149877
275.683298849115,3383213.8366893,694599,NA,275.6833041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3584984,NA
275.733573302601,3383213.8366893,567993,NA,275.7335802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3418774
275.749366347457,3383213.8366893,884253,NA,275.7493716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3474442,NA
275.783247901913,3383213.8366893,678313,NA,275.7832548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4070070
275.86950460072,3383213.8366893,726846,NA,275.8695115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3453677
275.873516800665,3383213.8366893,882360,NA,275.8735237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3410672
275.912314343366,3383213.8366893,641525,NA,275.9123196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3595398,NA
275.956013442269,3383213.8366893,734306,NA,275.9560187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3613864,NA
275.974823899265,3383213.8366893,653569,NA,275.9748308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3502897
275.976813299237,3383213.8366893,722911,NA,275.9768202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3670834
275.98096109918,3383213.8366893,512527,NA,275.980968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387189
276.001190541134,3383213.8366893,459201,NA,276.0011958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3476682,NA
276.036328040252,3383213.8366893,711933,NA,276.0363333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3470565,NA
276.051376116867,3383213.8366893,772333.2,NA,276.051383344944,0.089650413763534,NA,NA,NA,NA,NA,NA,NA,NA,NA,6203107,5520139,6555556,NA,8946928,3810146
276.061264098071,3383213.8366893,786042,NA,276.061271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485416
276.061997363821,3383213.8366893,694572.916666667,NA,276.062005686948,0.0131930029250981,NA,NA,NA,150090864,151400736,146684192,93271736,84162160,84029760,112867048,105593616,109590440,150486192,211404032,80974696
276.062466530247,3383213.8366893,918585,NA,276.0624775,NA,NA,NA,NA,NA,6254886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.063932739558,3383213.8366893,970851,NA,276.063938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4367610,NA
276.074398139296,3383213.8366893,602304,NA,276.0744034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4246786,NA
276.082154197989,3383213.8366893,646256,NA,276.0821636,NA,NA,NA,NA,NA,NA,NA,3395269,NA,NA,NA,NA,NA,NA,NA,NA
276.085057797742,3383213.8366893,626179,NA,276.0850647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4377463
276.087721410327,3383213.8366893,716838.083333333,NA,276.087729601352,0.0492848787252767,NA,NA,NA,10581110,10293555,10328359,7960264,6850177,7061834,15668982,15096606,15103928,12827834,21841164,5944185
276.092703338836,3383213.8366893,769409,NA,276.0927086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3728656,NA
276.09584938078,3383213.8366893,771442,276.09585150073,276.09585837549,0.0572244367560739,NA,NA,NA,3900539,4550968,3660075,3503820,NA,NA,5744378,5172003,6510525,4922558,5780754,NA
276.097205597574,3383213.8366893,591488,NA,276.0972125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494783
276.098986249321,3383213.8366893,768274,NA,276.09899407744,0.0696785542724586,NA,NA,NA,NA,4391226,4536621,NA,NA,NA,3954428,4160292,5445566,4734144,7337237,NA
276.100293638645,3383213.8366893,947569,NA,276.1002989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3663125,NA
276.100745089451,3383213.8366893,523722,NA,276.100753215936,0.186553422308323,NA,NA,NA,NA,NA,NA,3549902,NA,NA,NA,3617573,NA,NA,NA,NA
276.107100358397,3383213.8366893,764038,NA,276.10711194141,0.088495283793253,NA,NA,NA,3726465,NA,NA,NA,NA,NA,NA,NA,NA,NA,3394843,NA
276.124146411818,3383213.8366893,716571.727272727,NA,276.124154655884,0.0402750530443262,NA,NA,NA,7885962,7967047,8059194,8132314,6760083,8499548,10442505,9976625,8087500,8539341,13927719,NA
276.132239611952,3383213.8366893,727324.5,276.13223688117,276.132246897446,0.0779746304672371,NA,NA,NA,NA,5624139,4790591,5281503,6280855,6250848,6641422,6826806,5806033,6573265,8062254,NA
276.13546785587,3383213.8366893,719014,NA,276.1354683,NA,NA,NA,NA,NA,NA,NA,NA,3765913,NA,NA,NA,NA,NA,NA,NA
276.137059737723,3383213.8366893,639459,NA,276.137065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3573041,NA
276.138674937683,3383213.8366893,847630,NA,276.1386802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3747123,NA
276.145287032497,3383213.8366893,707436.75,NA,276.145292478642,0.172656313797984,NA,3583283,NA,NA,NA,NA,3571429,NA,NA,NA,4184893,NA,NA,4764984,NA
276.16050023358,3383213.8366893,760386.2,NA,276.160506976398,0.100930966527422,NA,NA,NA,NA,NA,NA,4650733,3968677,3953007,NA,NA,3909600,NA,5875011,NA
276.161646237114,3383213.8366893,782838,NA,276.1616515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3781956,NA
276.163063996665,3383213.8366893,643434,NA,276.1630709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3519401
276.168627811405,3383213.8366893,789014.333333333,276.16862226161,276.168632973149,0.116402149320697,NA,NA,NA,NA,NA,NA,4359921,3731114,NA,NA,NA,NA,NA,5477705,NA
276.196935260584,3383213.8366893,735940.25,NA,276.196941684439,0.135276964218035,NA,NA,NA,NA,NA,NA,6178560,3860152,3680641,NA,NA,NA,3693810,NA,NA
276.228039795769,3383213.8366893,815611,NA,276.2280467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3701714
276.233282959175,3383213.8366893,741367.916666667,NA,276.233287659647,0.0559512551329979,11780481,11558232,13549555,NA,NA,NA,20789010,17708746,16609684,5945155,6581099,5466120,8592645,13297018,5301206
276.236766495648,3383213.8366893,713200,NA,276.2367734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3392472
276.293614433844,3383213.8366893,612851,NA,276.2936197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3679656,NA
276.364262832092,3383213.8366893,872924,NA,276.3642681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3429854,NA
276.394570031341,3383213.8366893,679749,NA,276.3945753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3616245,NA
276.492486992123,3383213.8366893,563870,NA,276.4924939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3787898
276.492986692116,3383213.8366893,461509,NA,276.4929936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3622011
276.517310228298,3383869.35506968,770502,NA,276.5173155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667538,NA
276.553165791287,3383869.35506968,730016,NA,276.5531727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3474593
276.622045325701,3383869.35506968,638808,NA,276.6220506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3511969,NA
276.625629725612,3383869.35506968,634771,NA,276.625635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853987,NA
276.643385690045,3383869.35506968,740771,NA,276.6433926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3615962
276.688665689422,3383869.35506968,675928,NA,276.6886726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450103
276.727131123094,3383869.35506968,591802,NA,276.7271364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3565296,NA
276.727994323073,3383869.35506968,737041,NA,276.7279996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3645169,NA
276.735927088772,3383869.35506968,716438,NA,276.735934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3527957
276.743970522676,3383869.35506968,741226,NA,276.7439758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3503869,NA
276.747490522589,3383869.35506968,592816,NA,276.7474958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4030207,NA
276.774203821927,3383869.35506968,647290,NA,276.7742091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3942164,NA
276.77824488819,3383869.35506968,446708,NA,276.7782518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4089135
276.843490187293,3383869.35506968,600489,NA,276.8434971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3595609
276.844155776217,3383869.35506968,719518.142857143,NA,276.84415772865,0.0423356075690318,28336766,28515936,27746558,NA,NA,NA,8706122,8747007,7307980,NA,NA,NA,NA,3508040,NA
276.848849891115,3383869.35506968,740050.666666667,NA,276.848849195513,0.0973383366621748,8938112,7708257,9838847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.850533887194,3383869.35506968,709408.5,NA,276.850540525359,0.04306937076284,10936961,9928290,9199872,15447558,15446725,14932661,26212430,24786946,26047184,10139783,10755249,10139992,9420356,14837581,NA
276.869218431174,3383869.35506968,701713.615384615,NA,276.869225221478,0.085688020863156,4264585,4722282,3666184,7128591,8405710,8006334,8255575,8439820,7815897,4194449,5213371,4594018,NA,3764059,NA
276.886879875622,3383869.35506968,763259.7,NA,276.88688739611,0.0718577225948185,NA,4159089,3950864,7058969,6443736,5462728,8468576,7100437,5911266,NA,NA,3897708,NA,3909481,NA
276.904191418702,3383869.35506968,516002,NA,276.9041967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3581814,NA
276.90558985134,3383869.35506968,760000,NA,276.905595829013,0.10631346220211,NA,NA,NA,NA,NA,3697361,4323434,3737630,NA,NA,NA,NA,NA,3460983,NA
276.909788786382,3383869.35506968,642999,NA,276.9097957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3614083
276.952139063927,3383869.35506968,698611.666666667,NA,276.952151391835,0.0164257875760759,NA,NA,NA,14882362,16610042,15809257,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.954000817466,3383869.35506968,788876,NA,276.9540061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3391387,NA
276.964557740608,3383869.35506968,696799.666666667,NA,276.964570362128,0.0421795873419866,NA,NA,NA,15939137,12096256,12630768,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.996190116419,3383869.35506968,686110,NA,276.9961954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3641275,NA
276.999555716335,3383869.35506968,665635,NA,276.999561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3664829,NA
277.006517690746,3383869.35506968,802819,NA,277.006527348284,0.0346953811140324,NA,NA,NA,NA,3838743,3975942,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.017583560968,3383869.35506968,706226,NA,277.017596066654,0.133786111155927,NA,NA,NA,4884061,4588316,4260619,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.032942015507,3383869.35506968,748583,NA,277.0329473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4573143,NA
277.035369543261,3383869.35506968,759400,277.03537590485,277.03537672772,0.0367941046623482,NA,NA,NA,NA,NA,NA,NA,NA,NA,7641320,9313554,9460156,7519907,9791448,3839442
277.038741602446,3383869.35506968,773338.833333333,NA,277.038749389258,0.121811558845462,NA,NA,NA,NA,3404583,NA,NA,NA,NA,3741930,4361492,5392830,4015781,5408731,NA
277.046628103487,3383869.35506968,723385.8,NA,277.046635403645,0.157527222601483,NA,NA,NA,NA,3676972,NA,NA,NA,NA,4376814,3964184,NA,3575465,5158881,NA
277.05071471507,3383869.35506968,701523,277.05063204617,277.05072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4949988,NA
277.065360630827,3383869.35506968,723984.916666667,NA,277.065368992363,0.0353149765365711,NA,NA,NA,14825077,13906741,12876580,8444091,7927919,6341437,10713336,10943778,8919500,14261939,20547566,8123877
277.069342744182,3383869.35506968,725743,NA,277.069350237,0.0897310376487142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3525071,NA,5089266,NA
277.071781959282,3383869.35506968,695169.466666667,277.07176128529,277.07178920223,0.0278215662955019,13796060,15105728,13984096,53819000,54080312,52509480,51198140,44742768,44151616,56375548,56311076,56703440,52805300,73254896,15537641
277.075150070348,3383869.35506968,744340,NA,277.075159170592,0.0602771089052871,NA,NA,NA,4843131,5612347,NA,NA,NA,NA,5425405,5221671,4815314,4234936,8771574,NA
277.082971144688,3383869.35506968,705472.083333333,NA,277.082979342383,0.0649404311011371,NA,NA,NA,10573439,10654526,11672365,9263300,8312951,8246086,15317249,15465771,16185814,15154876,21923836,5334512
277.087003749405,3383869.35506968,749674.25,277.08701742661,277.08701102879,0.0738323566908955,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036867,NA,4231640,4525758,4339711,NA
277.0911681078,3383869.35506968,869485,NA,277.091175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3450159,NA,NA,NA,NA
277.108127980899,3383869.35506968,694510.083333333,277.10814666573,277.108136265406,0.0156555635055703,NA,NA,NA,45233804,43823948,42842940,39237840,35469444,37466964,53786896,50314552,53819876,47562440,69519376,15586816
277.109721113635,3383869.35506968,545626,NA,277.1097264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3982352,NA
277.11938945874,3383869.35506968,729644,NA,277.119397703897,0.0808075961822146,NA,NA,NA,11810450,12325713,12606272,10533078,10180746,10097496,13818132,15310142,12933610,13377230,18024472,4298247
277.123425536521,3383869.35506968,737307.333333333,277.12340280705,277.123432673334,0.150521111856829,NA,NA,NA,NA,NA,NA,4313304,NA,NA,NA,4117824,NA,NA,5707803,NA
277.144534919252,3383869.35506968,703984.066666667,277.14453204617,277.144542172438,0.0372158108428379,6750970,8789727,6537599,31569566,28816222,28261196,38385892,33667224,32617316,34781472,35994956,34847224,32456412,48384044,11998743
277.152866683352,3383869.35506968,910277,NA,277.1528736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3962396
277.155808012536,3383869.35506968,551958,NA,277.1558133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3987507,NA
277.180910503736,3383869.35506968,762432.666666667,277.18091742661,277.180918027185,0.0627652925619183,NA,NA,3621263,4331186,4035442,4574048,11983093,10385576,8909687,5425461,6540639,7551499,7196398,10209350,NA
277.184259733069,3383869.35506968,743823.8,NA,277.184268930251,0.0737056629095777,NA,NA,NA,5142195,6755188,6785890,4192503,NA,4127609,3713334,3675488,3850765,3524336,7030857,NA
277.217231082914,3383869.35506968,854582,277.21730280705,277.217238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3567172
277.236656392821,3383869.35506968,687335,NA,277.23666190962,0.152161768639983,NA,NA,3563943,NA,NA,NA,5282066,NA,NA,NA,NA,NA,NA,NA,NA
277.305925209025,3383869.35506968,618889,NA,277.3059305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505316,NA
