"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3624.csv","Sample8_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3630.csv","Sample9_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS1_1-1-22_1_3636.csv","Sample10_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3642.csv","Sample11_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3648.csv","Sample12_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS2_1-1-24_1_3654.csv","Sample13_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3658.csv","Sample14_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3664.csv","Sample15_masslistsMGC2102302_LSt_MALSt_FT-ICR-MS_AE-DS3_1-1-25_1_3670.csv","Sample16_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3660.csv","Sample17_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3666.csv","Sample18_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D1_1-1-26_1_3672.csv","Sample19_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3676.csv","Sample20_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3682.csv","Sample21_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D2_1-1-27_1_3688.csv","Sample22_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3678.csv","Sample23_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3684.csv","Sample24_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D3_1-1-28_1_3690.csv","Sample25_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3694.csv","Sample26_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3700.csv","Sample27_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D4_1-1-29_1_3706.csv","Sample28_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3696.csv","Sample29_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3702.csv","Sample30_masslistsMGC2102303_LSt_MALSt_FT-ICR-MS_AE-D5_1-1-30_1_3708.csv"
0,158.975624226318,0.8114492,159.983030476,"C_5 H_4 O_4 S_1","C5H4O4S","C_5 H_3 O_4 S_1",1,5,0.8,0.8,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554351.40591731,1044898.5,158.975624226318,0.519958849787715,2,0,0.5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703648,NA,NA,2581360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,160.040403591793,0.0110588,161.047678242,"C_9 H_7 O_2 N_1","C9H7NO2","C_9 H_6 O_2 N_1",5,9,0.778,0.222,9,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554740.04628286,1275686.125,160.040403576444,0.0305350996149051,24,0.67,0.71,7,1,0,1,0,0,0,0,0,0,0,0,0,0,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,FALSE,NA,NA,NA,NA,NA,NA,NA,6946530,5381199,6966770,12298027,10950106,11855400,13903167,16516195,14689225,7380263,7030700,6385260,10016521,8249371,10413841,3203030,3876914,4779829,3695502,4998000,4489309,4619550,4591432,5043709
0,160.07678619632,0.0061769,161.084063623,"C_10 H_11 O_1 N_1","C10H11NO","C_10 H_10 O_1 N_1",2,10,1.1,0.1,10,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554740.04628286,1288447.91666667,160.076786179423,0.0289779009409961,24,0.5,0.53,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,FALSE,NA,NA,NA,NA,NA,NA,NA,6952681,5905494,6426106,10020657,9201121,9987631,15267142,16262251,15832016,6722862,7679923,6770291,12580624,10434594,11912984,4629469,3280953,4024123,4764565,4395895,4432995,5715237,4626255,5549572
0,161.024419385903,0.0120964,162.031693857,"C_9 H_6 O_3","C9H6O3","C_9 H_5 O_3",3,9,0.667,0.333,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555128.74577941,1286208.33333333,161.024419307383,0.0704269621902007,9,0.67,0.73,7,1,0,1,0,0,0,0,0,0,0,0,0,0,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,FALSE,NA,3727479,3227782,3428193,NA,NA,NA,3726240,3811599,3718846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9709024,7964681,9445060
0,161.045545451488,0.007479,162.052823095,"C_6 H_10 O_5","C6H10O5","C_6 H_9 O_5",1,6,1.667,0.833,6,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555128.74577941,1296902.375,161.045545430676,0.0455167245527758,24,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,NA,NA,NA,NA,NA,NA,NA,3627941,4866323,3951299,4530158,4275872,5024479,7333389,7511342,7048343,6385132,6801516,7122733,6373318,7262432,7935961,4831379,3534077,4824057,5342294,4406321,6171932,5221861,5160973,5299913
0,162.01966339099,0.018635,163.026942861,"C_8 H_5 O_3 N_1","C8H5NO3","C_8 H_4 O_3 N_1",1,8,0.625,0.375,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555517.50441595,1082730.5,162.019663253336,0.0237994815444703,4,0.75,0.82,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3022042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4071086,4477140,2998167
0,162.092436919461,0.0016677,163.099713623,"C_10 H_13 O_1 N_1","C10H13NO","C_10 H_12 O_1 N_1",6,10,1.3,0.1,10,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555517.50441595,1252782.20833333,162.092436889919,0.026137935339404,24,0.38,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,4.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,FALSE,NA,NA,NA,NA,NA,NA,NA,10623096,10106345,9271206,2744515,3226487,3082149,3872493,4627978,3337591,13170369,11053374,12994560,17528980,15411639,16705714,11905376,11802075,10397902,9708846,9655554,9213420,18065086,14883043,14460839
0,163.040076753861,0.0568616,164.047343857,"C_9 H_8 O_3","C9H8O3","C_9 H_7 O_3",2,9,0.889,0.333,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2555906.32220147,1238032.2,163.040076753861,0.101774251430284,5,0.5,0.6,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,FALSE,NA,NA,NA,6531337,NA,NA,NA,NA,NA,3453052,NA,NA,3096673,NA,NA,NA,NA,4643332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2570670,NA
0,165.019325755103,0.0378795,166.026608476,"C_8 H_6 O_4","C8H6O4","C_8 H_5 O_4",2,8,0.75,0.5,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556684.13525547,1403462.4,165.019325649365,0.0475435891815206,5,0.5,0.67,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3076211,2674262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3073359,3360622,3366472
0,165.040610470026,0.8984637,166.047737714,"C_5 H_10 O_6","C5H10O6","C_5 H_9 O_6",1,5,2,1.2,5,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2556684.13525547,1298119.66666667,165.040610470026,0.0925329083283167,9,5,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3073656,3761755,3598158,NA,NA,NA,NA,NA,NA,3464126,NA,NA,2930759,NA,NA,NA,NA,3008454,2845572,NA,NA,3993459,3197517
0,168.030235860493,0.0284671,169.03750748,"C_7 H_7 O_4 N_1","C7H7NO4","C_7 H_6 O_4 N_1",1,7,1,0.571,7,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557851.29867892,1302454.25,168.030235860493,0.0283437966225126,4,0,0.5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3817628,4246435,3492649,NA,NA,NA,2877387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,168.103010254504,0.0499319,169.110278242,"C_9 H_15 O_2 N_1","C9H15NO2","C_9 H_14 O_2 N_1",1,9,1.667,0.222,9,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557851.29867892,1247829,168.103010254504,0.0691803002379615,3,0,0.14,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2846379,NA,3161678,NA,3136106,NA,NA,NA,NA
0,168.13938310884,0.0241388,169.146663623,"C_10 H_19 O_1 N_1","C10H19NO","C_10 H_18 O_1 N_1",1,10,1.9,0.1,10,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2557851.29867892,973415.5,168.13938310884,0.142986313589436,2,0,0.06,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2672395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2795346,NA,NA,NA
0,170.061135246765,0.0113697,171.068413623,"C_11 H_9 O_1 N_1","C11H9NO","C_11 H_8 O_1 N_1",1,11,0.818,0.091,11,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558629.70362789,1239640.375,170.061135246765,0.0775538483179549,8,0.67,0.68,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,FALSE,NA,NA,NA,NA,NA,NA,NA,2819058,NA,2891687,NA,NA,NA,4970195,5721553,4066656,NA,NA,NA,4016083,4035913,3134558,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,170.118655485955,0.0214813,171.125928242,"C_9 H_17 O_2 N_1","C9H17NO2","C_9 H_16 O_2 N_1",1,9,1.889,0.222,9,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2558629.70362789,1334076.5,170.118655485955,0.0453064002738351,2,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,FALSE,NA,NA,2977028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2694254,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,171.045184181562,0.1823572,172.052429238,"C_11 H_8 O_2","C11H8O2","C_11 H_7 O_2",1,11,0.727,0.182,11,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559018.9949294,1050990.33333333,171.045184181562,0.408246371545186,3,0.67,0.7,8,1,0,1,0,0,0,0,0,0,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2616458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638697,NA,NA,2775632,NA,NA,NA
0,171.102666631837,0.0046133,172.109943857,"C_9 H_16 O_3","C9H16O3","C_9 H_15 O_3",3,9,1.778,0.333,9,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559018.9949294,1179953.40740741,171.102666631837,0.0568460423471102,27,0,0.07,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,FALSE,NA,5189983,5901848,9208061,5029756,4792611,6374938,6189329,7247514,12521690,6017383,5290036,6743990,5294083,6147836,5383824,3501936,9609663,2914446,4275434,6642284,5056902,2686393,3141340,3082617,3005949,NA,2957920,NA,2565528,NA
0,171.139048165481,0.0269596,172.146329238,"C_10 H_20 O_2","C10H20O2","C_10 H_19 O_2",12,10,2,0.2,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559018.9949294,1243236.53846154,171.139048165481,0.0719545278979894,26,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,FALSE,NA,5689704,7128610,7041288,3255175,3113261,5430821,3784987,3884708,5894373,5861746,4243518,5621695,4995085,3158790,NA,2878331,5366218,2710680,NA,3201655,3559824,4053443,2992870,2609539,3990023,3990931,3076714,NA,3978658,NA
0,172.097914075874,0.0135987,173.105192861,"C_8 H_15 O_3 N_1","C8H15NO3","C_8 H_14 O_3 N_1",9,8,1.875,0.375,8,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559408.34546095,1187584.91666667,172.097914051062,0.0448890529038042,24,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,FALSE,NA,3196521,4214582,2894364,NA,NA,NA,3400235,3258295,NA,5876355,5249362,6883519,NA,NA,3680187,6023309,6453975,7500199,13386235,8897418,10769063,12411595,15822851,14312085,7030558,7343777,6332278,7827628,7735990,6207952
0,173.081938201926,0.0353669,174.089208476,"C_8 H_14 O_4","C8H14O4","C_8 H_13 O_4",3,8,1.75,0.5,8,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559797.75523153,1096050.42857143,173.081938201926,0.195759680440839,7,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,FALSE,NA,3427191,NA,NA,NA,NA,NA,2638666,NA,NA,NA,NA,3198411,NA,NA,3177706,NA,3309042,NA,NA,NA,NA,3277793,NA,2582454,NA,NA,NA,NA,NA,NA
0,173.118317776666,0.0020158,174.125593857,"C_9 H_18 O_3","C9H18O3","C_9 H_17 O_3",2,9,2,0.333,9,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2559797.75523153,1238129,173.118317776666,0.0444737497069364,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,FALSE,NA,NA,NA,3701579,NA,NA,NA,NA,NA,3197766,NA,NA,NA,NA,NA,NA,NA,4721661,NA,NA,3129527,NA,NA,NA,NA,NA,NA,NA,NA,2568162,NA
-1,174.056050005828,0.0103106,175.063328242,"C_10 H_9 O_2 N_1","C10H9NO2","C_10 H_8 O_2 N_1",5,10,0.9,0.2,10,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560187.22425018,1187289.20833333,174.056049985985,0.0431559026754061,24,0.57,0.62,7,1,0,1,0,0,0,0,0,0,0,0,0,0,2.96,860.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.684857770441,NA,NA,NA,NA,44,FALSE,NA,NA,NA,NA,NA,NA,NA,5665900,4309502,4353137,10224839,10310556,9876188,22279054,20025976,19124764,6470356,5266706,5557221,7824427,9000402,8574199,2647291,4117086,3295451,3363180,2617566,3579309,4768507,4789502,3908652
0,175.040095192657,0.1577246,176.047343857,"C_10 H_8 O_3","C10H8O3","C_10 H_7 O_3",3,10,0.8,0.3,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560576.75252589,1270880,175.040095192657,0.0634230486251541,2,0.57,0.65,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2862638,3078502
-1,175.059387986979,0.1059712,176.066683077,"C_9 H_9 O_2 N_1 C13_1","C10H9NO2","C_9 H_8 O_2 N_1 C13_1",5,10,0.9,0.2,9,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560576.75252589,1150079.5,175.059387986979,0.260127018845923,2,0.57,0.62,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,860.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.684857770441,NA,NA,NA,NA,44,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2600443,NA,NA,NA,3691447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,176.108085954757,0.0069841,177.115363623,"C_11 H_15 O_1 N_1","C11H15NO","C_11 H_14 O_1 N_1",6,11,1.364,0.091,11,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560966.34006769,1182073.33333333,176.10808589401,0.0548977144369471,9,0.33,0.37,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3585151,NA,NA,NA,2903343,4118059,4171019,4351163,NA,NA,NA,NA,3932244,3357570,2949987,NA,NA,NA,NA,NA,3209604,NA,NA
0,177.019336990601,0.0277824,178.026608476,"C_9 H_6 O_4","C9H6O4","C_9 H_5 O_4",1,9,0.667,0.444,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561355.9868846,1257224.33333333,177.019336772346,0.0855959630082064,3,0.6,0.71,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,FALSE,NA,NA,NA,2591764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036270,3057830,NA
0,178.050966407678,0.0001229,179.058242861,"C_9 H_9 O_3 N_1","C9H9NO3","C_9 H_8 O_3 N_1",8,9,1,0.333,9,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561745.69298563,1161924,178.05096638166,0.0428610298693183,24,0.4,0.54,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,FALSE,NA,NA,NA,NA,NA,NA,NA,3858777,5332729,4850101,3566011,5679261,4312956,8263873,8550295,8238931,6098893,5081586,6791373,7350515,7961294,7922182,3591620,3919748,4549073,3884662,4996546,3242629,6238214,5618171,5572947
0,179.034977030292,0.027849,180.042258476,"C_9 H_8 O_4","C9H8O4","C_9 H_7 O_4",2,9,0.889,0.444,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562135.4583798,1219909.88888889,179.03497699393,0.0641332969255278,18,0.4,0.57,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,FALSE,NA,NA,NA,NA,NA,NA,NA,2930337,2706500,3484435,3007236,NA,NA,2855450,NA,3284141,3158296,3476277,2688531,3248688,4551706,4404053,2569474,2865370,3099419,NA,NA,NA,4043093,3965766,3616426
0,179.071371853711,0.0245893,180.078643857,"C_10 H_12 O_3","C10H12O3","C_10 H_11 O_3",3,10,1.2,0.3,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562135.4583798,1095315,179.071371853711,0.0552653472982236,10,0.29,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,2.98,1416.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3024.14213535638,NA,NA,NA,NA,61,FALSE,NA,NA,NA,18488004,NA,NA,5191785,NA,NA,8801056,4193040,NA,6228155,NA,3637495,NA,3106852,15547201,NA,NA,7083046,NA,NA,NA,NA,NA,NA,NA,NA,4181842,NA
0,179.991481752956,0.7579113,180.998621004,"C_11 H_3 N_1 S_1","C11H3NS","C_11 H_2 N_1 S_1",1,11,0.273,0,11,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562525.28307613,1092668.24,179.991481729498,0.0668409492464687,25,1,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,FALSE,NA,NA,3652881,3259393,7334590,8276988,7076279,5759973,5630348,5756013,5921866,5972787,7352801,16890736,17193532,17078788,3386975,NA,3588950,6314859,7568738,6085794,NA,3764781,NA,2566416,NA,2680070,6195873,6704271,5893117
0,180.074787981899,0.3629349,181.081998692,"C_9 H_12 O_3 C13_1","C10H12O3","C_9 H_11 O_3 C13_1",3,10,1.2,0.3,9,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562525.28307613,1134117,180.074787981899,0.259164806378994,2,0.29,0.41,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1.04,1416.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3024.14213535638,NA,NA,NA,NA,61,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2711655,NA,NA,NA,NA,NA,NA,2620562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,180.984864960123,0.0616895,181.992152619,"C_11 H_3 O_1 P_1","C11H3OP","C_11 H_2 O_1 P_1",1,11,0.273,0.091,11,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562915.16708365,1403335,180.984864960123,0.0783018522918483,3,1,1,11,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4963232,4739950,NA,NA,NA,3380408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
