"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","homnetworkmember","diff_filter","alternative_formula","Sample1_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3604.csv","Sample2_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3610.csv","Sample3_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B1_1-1-19_1_3616.csv","Sample4_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3606.csv","Sample5_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3612.csv","Sample6_masslistsMGC2102293_LSt_MALSt_FT-ICR-MS_B-B2_1-1-20_1_3618.csv","Sample7_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3622.csv","Sample8_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3628.csv","Sample9_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D1_1-1-21_1_3634.csv","Sample10_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3640.csv","Sample11_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3646.csv","Sample12_masslistsMGC2102295_LSt_MALSt_FT-ICR-MS_STD-D2_1-1-23_1_3652.csv"
0,283.155052143253,0.156671,284.162373095,"C_15 H_24 O_5","C15H24O5","C_15 H_23 O_5",1,15,1.6,0.333,15,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590340.65100565,750526.5,283.155052143253,0.0509437434180223,2,0,0.12,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,FALSE,NA,NA,NA,2639577,NA,NA,NA,2684732,NA,NA,NA,NA,NA
0,283.191581749537,0.3508283,284.198758476,"C_16 H_28 O_4","C16H28O4","C_16 H_27 O_4",1,16,1.75,0.25,16,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590340.65100565,603621,283.191581749537,0.148887229053937,3,0,0.07,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,FALSE,NA,NA,NA,NA,NA,NA,NA,3077960,NA,2736569,NA,2811317,NA
-1,283.264260881395,0.0284059,284.271529238,"C_18 H_36 O_2","C18H36O2","C_18 H_35 O_2",13,18,2,0.111,18,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590340.65100565,703578.666666667,283.264260881395,0.0489510017814672,12,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4.01,285.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.246643666677,NA,NA,NA,20,FALSE,NA,9129692,8164674,8681216,6658605,8763127,10050768,18028384,15471421,15880658,8091058,7388623,8313477
-1,284.267619278711,0.0407922,285.274884073,"C_17 H_36 O_2 C13_1","C18H36O2","C_17 H_35 O_2 C13_1",13,18,2,0.111,17,36,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590937.70035178,722675,284.267619278711,0.0590680835957691,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.45,285.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.246643666677,NA,NA,NA,20,FALSE,NA,NA,NA,2981986,NA,NA,NA,3272877,4777131,3990319,NA,NA,NA
0,285.04380159424,0.1107774,286.051109714,"C_12 H_14 O_6 S_1","C12H14O6S","C_12 H_13 O_6 S_1",1,12,1.167,0.5,12,14,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591534.93075957,613998.333333333,285.04380159424,0.209193950883476,3,0,0.25,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,FALSE,NA,NA,NA,NA,NA,NA,NA,3348905,2953665,NA,NA,2787384,NA
0,285.207173444858,0.1446468,286.214408476,"C_16 H_30 O_4","C16H30O4","C_16 H_29 O_4",1,16,1.875,0.25,16,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591534.93075957,817032.5,285.207173444858,0.0920425798943958,8,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,FALSE,NA,3176861,NA,2630057,2665705,NA,3129220,4180446,3126779,3394671,NA,NA,2606381
0,287.176500182274,0.002193,288.183777246,"C_17 H_24 O_2 N_2","C17H24N2O2","C_17 H_23 O_2 N_2",6,17,1.412,0.118,17,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592729.93685148,763428.4,287.176500182274,0.176640308210287,5,0.23,0.29,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,FALSE,NA,3007571,3476145,2724932,3104662,2595952,NA,NA,NA,NA,NA,NA,NA
0,293.043153412632,0.0853867,294.050454952,"C_10 H_15 O_8 P_1","C10H15O8P","C_10 H_14 O_8 P_1",1,10,1.5,0.8,10,15,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596319.36316128,703352.666666667,293.043153412632,0.0582708040054801,9,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,TRUE,"C_21 H_10 S_1",9673716,7193137,6333309,7898885,7455747,5581166,5464813,5931063,3948044,NA,NA,NA
-1,293.179213355224,0.03165,294.186480476,"C_14 H_30 O_4 S_1","C14H30O4S","C_14 H_29 O_4 S_1",2,14,2.143,0.286,14,30,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596319.36316128,704219.916666667,293.179213355224,0.0662374821481554,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.74,136.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.654623687445,NA,NA,NA,80,FALSE,NA,10009631,10183259,9773990,5895982,8299566,6855063,37331728,37658720,37035572,7447126,4004457,4323108
-1,294.182568246822,0.0317321,295.189835311,"C_13 H_30 O_4 S_1 C13_1","C14H30O4S","C_13 H_29 O_4 S_1 C13_1",2,14,2.143,0.286,13,30,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596918.25146505,701802,294.182568246822,0.204832177934064,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.04,136.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747.654623687445,NA,NA,NA,80,FALSE,NA,NA,NA,NA,NA,NA,2730687,6009886,6173080,6229844,NA,NA,NA
0,295.02482542204,0.0477651,296.032087714,"C_16 H_8 O_6","C16H8O6","C_16 H_7 O_6",1,16,0.5,0.375,16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597517.32765558,690715.666666667,295.02482542204,0.0495063170695447,3,0.7,0.77,13,1,0,1,0,0,0,0,0,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,FALSE,NA,4443746,3662990,4732353,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,295.058801968864,0.0896827,296.066104952,"C_10 H_17 O_8 P_1","C10H17O8P","C_10 H_16 O_8 P_1",1,10,1.7,0.8,10,17,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597517.32765558,704942,295.058801968864,0.0454879645948556,7,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,TRUE,"C_21 H_12 S_1",8658541,9028761,7988683,3096932,NA,NA,5108995,4371108,3981387,NA,NA,NA
0,295.227884176146,0.0565463,296.235143857,"C_18 H_32 O_3","C18H32O3","C_18 H_31 O_3",1,18,1.778,0.167,18,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597517.32765558,700989.25,295.227884176146,0.0506358270901181,4,0,0.09,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,FALSE,NA,NA,NA,NA,NA,NA,2913261,3638574,4235991,3956858,NA,NA,NA
-1,297.047161899296,0.1455539,298.054481714,"C_10 H_18 O_6 S_2","C10H18O6S2","C_10 H_17 O_6 S_2",2,10,1.8,0.6,10,18,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598716.04734521,655852.583333333,297.047161899296,0.0439851813143294,12,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,9.06,-236.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1434948970898,NA,NA,NA,31,FALSE,NA,13779146,15754978,26683386,12790692,13609155,23834092,34023160,21325044,39821932,31041198,24567498,25275252
-1,297.15300578966,0.0548832,298.160265857,"C_16 H_26 O_3 S_1","C16H26O3S","C_16 H_25 O_3 S_1",10,16,1.625,0.188,16,26,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598716.04734521,695145.75,297.15300578966,0.0490892280002551,12,0,0.11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,3.57,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.948552815717,NA,NA,NA,100,FALSE,NA,5832938,5060353,5437464,6441922,4634850,6761992,21473044,21062930,21095048,4105930,5431016,4144017
-1,297.243528176203,0.0360468,298.250793857,"C_18 H_34 O_3","C18H34O3","C_18 H_33 O_3",2,18,1.889,0.167,18,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598716.04734521,685455.666666667,297.243528176203,0.0702242502862289,12,0,0.03,2,0,0,0,0,0,0,1,0,1,0,0,0,0,3.47,352.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.037943361451,NA,NA,NA,125,FALSE,NA,10330373,10888987,10569777,5598172,4925693,5955105,7653162,8725804,8045217,11364067,11927297,12102569
-1,298.050545917118,0.0474825,299.057836549,"C_9 H_18 O_6 S_2 C13_1","C10H18O6S2","C_9 H_17 O_6 S_2 C13_1",2,10,1.8,0.6,9,18,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599315.69322533,632926.5,298.050545917118,0.108657712688813,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.16,-236.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1434948970898,NA,NA,NA,31,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,3318647,2729920,NA,NA
-1,298.156346445721,0.0073037,299.163620692,"C_15 H_26 O_3 S_1 C13_1","C16H26O3S","C_15 H_25 O_3 S_1 C13_1",10,16,1.625,0.188,15,26,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599315.69322533,772693.333333333,298.156346445721,0.0171149814099573,3,0,0.11,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.51,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.948552815717,NA,NA,NA,100,FALSE,NA,NA,NA,NA,NA,NA,NA,4200456,3175989,4432787,NA,NA,NA
-1,298.246914723641,0.1418961,299.254148692,"C_17 H_34 O_3 C13_1","C18H34O3","C_17 H_33 O_3 C13_1",2,18,1.889,0.167,17,34,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599315.69322533,640967,298.246914723641,0.165359089353945,4,0,0.03,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.18,352.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.037943361451,NA,NA,NA,125,FALSE,NA,2830895,NA,2704707,NA,NA,NA,NA,NA,NA,NA,2705431,3988665
0,299.019714368014,0.0384399,300.027002333,"C_15 H_8 O_7","C15H8O7","C_15 H_7 O_7",1,15,0.533,0.467,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599915.53143763,740519.5,299.019714368014,0.202659049673382,2,0.62,0.74,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,FALSE,NA,NA,3092755,2634258,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,299.026431508268,0.1279623,300.033746333,"C_9 H_16 O_7 S_2","C9H16O7S2","C_9 H_15 O_7 S_2",1,9,1.778,0.778,9,16,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599915.53143763,668172.333333333,299.026431508268,0.0432853896113077,12,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,FALSE,NA,13968147,14182677,22440468,10030540,12495613,17346560,24455384,16312108,20866166,22014150,20308204,18558344
0,299.186424072911,0.0913044,300.193673095,"C_16 H_28 O_5","C16H28O5","C_16 H_27 O_5",1,16,1.75,0.312,16,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599915.53143763,608774.25,299.186424072911,0.108371541892676,4,0,0.04,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,FALSE,NA,NA,NA,NA,NA,NA,2704427,4589821,5085018,3773599,NA,NA,NA
0,299.259164851423,0.0085724,300.266443857,"C_18 H_36 O_3","C18H36O3","C_18 H_35 O_3",1,18,2,0.167,18,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599915.53143763,717153.6,299.259164851423,0.128600549807358,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,FALSE,NA,NA,3842390,3934801,NA,NA,NA,3410190,3164014,2915505,NA,NA,NA
0,300.012617019254,0.475746,301.019750242,"C_18 H_7 O_2 N_1 S_1","C18H7NO2S","C_18 H_6 O_2 N_1 S_1",1,18,0.389,0.111,18,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600515.56321496,646511,300.012617019254,0.143824406962792,5,0.86,0.87,16,1,0,1,0,0,0,0,0,0,0,0,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,FALSE,NA,NA,3271205,NA,3387095,3085330,NA,NA,NA,NA,NA,2798069,2877066
0,301.005683213803,0.1698834,302.013010952,"C_8 H_14 O_8 S_2","C8H14O8S2","C_8 H_13 O_8 S_2",1,8,1.75,1,8,14,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601115.78979129,758627.25,301.005683213803,0.239420959459223,4,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,FALSE,NA,2876746,NA,2786327,NA,NA,NA,3089056,NA,NA,NA,NA,2963336
0,301.006293340533,0.3052346,302.013477587,"C_8 H_6 O_9 N_4","C8H6N4O9","C_8 H_5 O_9 N_4",1,8,0.75,1.125,8,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2601115.78979129,707032,301.006293340533,0.0738440390787161,10,1,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,FALSE,NA,4003146,4066099,4103192,5074912,4447525,4497920,2984608,NA,NA,5274316,6226683,5218184
-1,305.040740212689,0.2051541,306.047953857,"C_15 H_15 O_3 S_1 P_1","C15H15O3PS","C_15 H_14 O_3 S_1 P_1",3,15,1,0.2,15,15,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2603518.66868852,639282.083333333,305.040740212689,0.0410505084161324,12,0.4,0.48,9,0,0,0,1,0,1,0,0,0,0,0,0,0,6.39,72.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.041354160356,NA,NA,NA,86,FALSE,NA,20097432,18575176,18132982,19117018,16625996,18265550,14167551,16969082,18606632,13684398,12822262,12464988
-1,306.044097167848,0.2113881,307.051308692,"C_14 H_15 O_3 S_1 P_1 C13_1","C15H15O3PS","C_14 H_14 O_3 S_1 P_1 C13_1",3,15,1,0.2,14,15,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604119.88699747,715133.714285714,306.044097167848,0.0916606903303639,7,0.4,0.48,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.24,72.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.041354160356,NA,NA,NA,86,FALSE,NA,3736224,NA,3008736,2989260,NA,3471027,2952905,3110518,3273483,NA,NA,NA
0,309.047103846071,0.3271555,310.054481714,"C_11 H_18 O_6 S_2","C11H18O6S2","C_11 H_17 O_6 S_2",1,11,1.636,0.545,11,18,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605924.74912528,746691,309.047103846071,0.0709287028703296,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,FALSE,NA,NA,NA,NA,NA,NA,NA,2810118,NA,2637203,NA,NA,NA
-1,309.174131138688,0.0402184,310.181395095,"C_14 H_30 O_5 S_1","C14H30O5S","C_14 H_29 O_5 S_1",2,14,2.143,0.357,14,30,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2605924.74912528,649627.5,309.174131138688,0.0537379030153337,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.08,-5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.477160582938,NA,NA,NA,81,FALSE,NA,7482811,7009063,8672155,9385883,7943486,8001884,32878876,30388588,31927726,5001816,5053121,5117685
-1,310.177537863652,0.2068385,311.18474993,"C_13 H_30 O_5 S_1 C13_1","C14H30O5S","C_13 H_29 O_5 S_1 C13_1",2,14,2.143,0.357,13,30,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606526.77405602,670437.666666667,310.177537863652,0.0992719729979131,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.89,-5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.477160582938,NA,NA,NA,81,FALSE,NA,NA,NA,NA,NA,NA,NA,4399570,4801111,5611132,NA,NA,NA
-1,311.168647717765,0.0265619,312.175915857,"C_17 H_28 O_3 S_1","C17H28O3S","C_17 H_27 O_3 S_1",10,17,1.647,0.176,17,28,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607129.00200924,628571.416666667,311.168647717765,0.0388515962991156,12,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,9.6,28.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.516445632528,NA,NA,NA,100,FALSE,NA,15986593,15725801,16102722,14186830,14825226,14777077,58077824,56832828,56635204,12514304,11725948,12908692
0,311.222727663059,0.1741697,312.230058476,"C_18 H_32 O_4","C18H32O4","C_18 H_31 O_4",1,18,1.778,0.222,18,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607129.00200924,749915.5,311.222727663059,0.151882543285883,4,0,0.06,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,FALSE,NA,NA,NA,NA,3131737,2619159,NA,NA,NA,NA,2671628,NA,2881695
-1,312.172008276093,0.0447539,313.179270692,"C_16 H_28 O_3 S_1 C13_1","C17H28O3S","C_16 H_27 O_3 S_1 C13_1",10,17,1.647,0.176,16,28,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607731.43353268,692419,312.172008276093,0.152251723465382,8,0,0.1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2.32,28.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.516445632528,NA,NA,NA,100,FALSE,NA,3453072,3390917,3114511,NA,NA,3240891,11080491,11334684,9916425,NA,NA,2771294
-1,313.078462499407,0.1362144,314.085781714,"C_11 H_22 O_6 S_2","C11H22O6S2","C_11 H_21 O_6 S_2",2,11,2,0.545,11,22,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608334.06917457,624598.75,313.078462499407,0.0445601743280196,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,9.22,-177.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.862867926162,NA,NA,NA,43,FALSE,NA,20951396,19445384,25638598,17693404,19691698,24345706,25801666,19133668,33960120,30160262,25357844,26409488
0,313.238419343603,0.0404174,314.245708476,"C_18 H_34 O_4","C18H34O4","C_18 H_33 O_4",1,18,1.889,0.222,18,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608334.06917457,705252.6,313.238419343603,0.145635613671156,5,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,FALSE,NA,NA,NA,3421925,NA,NA,NA,3247069,3433735,3436759,3014054,NA,NA
-1,314.081827909221,0.1022187,315.089136549,"C_10 H_22 O_6 S_2 C13_1","C11H22O6S2","C_10 H_21 O_6 S_2 C13_1",2,11,2,0.545,10,22,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608936.90929641,687190.75,314.081827909221,0.116202157975568,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.06,-177.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.862867926162,NA,NA,NA,43,FALSE,NA,NA,2668379,2776971,NA,NA,NA,NA,NA,2828662,2776653,NA,NA
0,315.181359477714,0.1524248,316.188587714,"C_16 H_28 O_6","C16H28O6","C_16 H_27 O_6",1,16,1.75,0.375,16,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609539.95351111,701507,315.181359477714,0.0605742773483364,2,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,3905191,3879489,NA,NA,NA
0,319.056384797556,0.1792518,320.063603857,"C_16 H_17 O_3 S_1 P_1","C16H17O3PS","C_16 H_16 O_3 S_1 P_1",3,16,1.062,0.188,16,17,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611954.15979503,607373.428571429,319.056384797556,0.107656609910121,7,0.36,0.44,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,FALSE,NA,3557006,3177270,3861282,4845399,NA,NA,NA,2881976,NA,2843113,3207867,NA
0,321.21053318362,0.0904326,322.217780476,"C_16 H_34 O_4 S_1","C16H34O4S","C_16 H_33 O_4 S_1",1,16,2.125,0.25,16,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613162.47252366,698296.25,321.21053318362,0.103984442379907,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,FALSE,NA,NA,NA,NA,NA,2619161,NA,6109295,5290835,7370307,NA,NA,NA
0,323.005924062778,0.360368,324.01308373,"C_14 H_4 O_6 N_4","C14H4N4O6","C_14 H_3 O_6 N_4",1,14,0.286,0.429,14,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2614371.5855474,820961,323.005924062778,0.0612960580239451,2,1.25,1.14,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2929820,NA,2796674,NA,NA
