"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101811_LSt_MA_FTMS_PB_5_01_1-2-31_1_21540.csv","Sample2_masslistsMGC2101811_LSt_MA_FTMS_PB_5_02_1-2-31_1_21550.csv","Sample3_masslistsMGC2101811_LSt_MA_FTMS_PB_5_03_1-2-31_1_21560.csv","Sample4_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_01_1-2-11_1_21332.csv","Sample5_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_02_1-2-11_1_21342.csv","Sample6_masslistsMGC2101819_LSt_MA_FTMS_STD10_A1_03_1-2-11_1_21350.csv","Sample7_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_01_1-2-2_1_21252.csv","Sample8_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_02_1-2-2_1_21260.csv","Sample9_masslistsMGC2101819_LSt_MA_FTMS_STD10_A2_03_1-2-2_1_21270.csv","Sample10_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_01_1-2-15_1_21362.csv","Sample11_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_02_1-2-15_1_21372.csv","Sample12_masslistsMGC2101820_LSt_MA_FTMS_STD1_A1_03_1-2-15_1_21382.csv","Sample13_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_01_1-2-17_1_21390.csv","Sample14_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_02_1-2-17_1_21400.csv","Sample15_masslistsMGC2101820_LSt_MA_FTMS_STD1_A2_03_1-2-17_1_21410.csv","Sample16_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_01_1-2-4_1_21276.csv","Sample17_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_02_1-2-4_1_21286.csv","Sample18_masslistsMGC2101822_LSt_MA_FTMS_STD01_A1_03_1-2-4_1_21294.csv","Sample19_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_01_1-2-10_1_21330.csv","Sample20_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_02_1-2-10_1_21340.csv","Sample21_masslistsMGC2101822_LSt_MA_FTMS_STD01_A2_03_1-2-10_1_21348.csv"
0,729.147474331253,0.4971576,730.154387761,"C_27 H_39 O_19 S_1 P_1","C27H39O19PS","C_27 H_38 O_19 S_1 P_1",1,27,1.444,0.704,27,39,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646356.34735707,290709.764705882,729.147565195699,0.59916414754,17,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,6.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859,Inf,FALSE,NA,94979192,93403888,102054184,10475412,21213024,16980628,3972203,4099770,NA,5748407,4486805,4826846,4488980,4682485,4474490,NA,NA,NA,6013305,5925079,9250381
-2,729.147474331253,0.0401545,730.154721444,"C_38 H_26 O_12 N_4","C38H26N4O12","C_38 H_25 O_12 N_4",3,38,0.684,0.316,38,26,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646356.34735707,290709.764705882,729.147565195699,0.59916414754,17,0.55,0.64,28,1,0,1,0,0,0,0,0,0,0,0,0,0,6.41,-320.05,-479.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.917193490341,152.31856803239,NA,NA,NA,1782,399.91,TRUE,"C_48 H_27 O_6 P_1",94979192,93403888,102054184,10475412,21213024,16980628,3972203,4099770,NA,5748407,4486805,4826846,4488980,4682485,4474490,NA,NA,NA,6013305,5925079,9250381
-2,729.147474331253,0.308221,730.154525714,"C_48 H_27 O_6 P_1","C48H27O6P","C_48 H_26 O_6 P_1",3,48,0.562,0.125,48,27,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646356.34735707,290709.764705882,729.147565195699,0.59916414754,17,0.71,0.73,36,1,0,1,0,0,0,0,0,0,0,0,0,0,6.41,-461.7,-675.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.5594448465199,94.9290366372074,NA,NA,NA,809,568.74,TRUE,"C_48 H_27 O_6 P_1",94979192,93403888,102054184,10475412,21213024,16980628,3972203,4099770,NA,5748407,4486805,4826846,4488980,4682485,4474490,NA,NA,NA,6013305,5925079,9250381
0,729.347060616456,0.3630347,730.354071904,"C_32 H_59 O_16 P_1","C32H59O16P","C_32 H_58 O_16 P_1",1,32,1.844,0.5,32,59,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646356.34735707,286181.333333333,729.347039431483,0.164024393362156,3,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,Inf,FALSE,NA,4326546,5028608,4122943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,729.364636480233,0.2967283,730.37169619,"C_43 H_54 O_10","C43H54O10","C_43 H_53 O_10",1,43,1.256,0.233,43,54,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646356.34735707,301114.333333333,729.364619397235,0.0603445755183416,3,0.21,0.32,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,Inf,FALSE,NA,5096596,4168449,5929281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,729.370166037023,0.1736308,730.377569285,"C_36 H_58 O_15","C36H58O15","C_36 H_57 O_15",1,36,1.611,0.417,36,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646356.34735707,291982,729.370101854484,0.280975030972218,2,0,0.02,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,Inf,FALSE,NA,4441237,4897538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,730.150961770143,0.4926416,731.157878003,"C_26 H_37 O_21 N_1 S_1","C26H37NO21S","C_26 H_36 O_21 N_1 S_1",2,26,1.423,0.808,26,37,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647004.75595474,269952.666666667,730.150859474224,0.247200063819177,6,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,4.48,-427.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.331773665672,NA,NA,NA,NA,1206,427.6,TRUE,"C_47 H_25 O_8 N_1",27837692,27867954,26294676,4237257,6705195,5016328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,730.150961770143,0.221461,731.158076279,"C_37 H_26 O_12 N_4 C13_1","C38H26N4O12","C_37 H_25 O_12 N_4 C13_1",3,38,0.684,0.316,37,26,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647004.75595474,269952.666666667,730.150859474224,0.247200063819177,6,0.55,0.64,28,1,0,1,0,0,0,0,0,0,0,0,0,0,4.48,-320.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.917193490341,152.31856803239,NA,NA,NA,1782,320.05,TRUE,"C_47 H_27 O_6 P_1 C13_1",27837692,27867954,26294676,4237257,6705195,5016328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,730.150961770143,0.3039643,731.158015956,"C_47 H_25 O_8 N_1","C47H25NO8","C_47 H_24 O_8 N_1",2,47,0.532,0.17,47,25,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647004.75595474,269952.666666667,730.150859474224,0.247200063819177,6,0.71,0.74,36,1,0,1,0,0,0,0,0,0,0,0,0,0,4.48,-683.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8005556448399,NA,NA,NA,NA,1144,683.35,TRUE,"C_47 H_25 O_8 N_1",27837692,27867954,26294676,4237257,6705195,5016328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,730.150961770143,0.4891595,731.157880549,"C_47 H_27 O_6 P_1 C13_1","C48H27O6P","C_47 H_26 O_6 P_1 C13_1",3,48,0.562,0.125,47,27,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647004.75595474,269952.666666667,730.150859474224,0.247200063819177,6,0.71,0.73,36,1,0,1,0,0,0,0,0,0,0,0,0,0,4.48,-461.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.5594448465199,94.9290366372074,NA,NA,NA,809,461.7,TRUE,"C_47 H_27 O_6 P_1 C13_1",27837692,27867954,26294676,4237257,6705195,5016328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,730.472100085454,0.1323619,731.479473337,"C_42 H_69 O_7 N_1 S_1","C42H69NO7S","C_42 H_68 O_7 N_1 S_1",1,42,1.643,0.167,42,69,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647004.75595474,297132.166666667,730.472649281428,0.157372929340957,6,0,0.1,9,0,0,0,0,0,0,1,0,1,1,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5879566,NA,5179354,5377966,6017881,4495181,NA,NA,NA,NA,4041081,NA
0,731.065407066061,0.3797342,732.072961491,"C_21 H_24 O_25 N_4","C21H24N4O25","C_21 H_23 O_25 N_4",1,21,1.143,1.19,21,24,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,270915.666666667,731.065382954678,0.0759254676046345,3,2.12,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1738,Inf,TRUE,"C_21 H_32 O_24 S_2",7472499,6101865,5994999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.065407066061,0.2576821,732.072494856,"C_21 H_32 O_24 S_2","C21H32O24S2","C_21 H_31 O_24 S_2",1,21,1.524,1.143,21,32,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,270915.666666667,731.065382954678,0.0759254676046345,3,4,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,Inf,TRUE,"C_21 H_32 O_24 S_2",7472499,6101865,5994999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.065407066061,0.11237,732.072765761,"C_31 H_25 O_19 P_1","C31H25O19P","C_31 H_24 O_19 P_1",1,31,0.806,0.613,31,25,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,270915.666666667,731.065382954678,0.0759254676046345,3,0,0.46,20,0,0,0,1,1,0,0,0,0,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753,Inf,TRUE,"C_21 H_32 O_24 S_2",7472499,6101865,5994999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.065407066061,0.0692404,732.072632809,"C_42 H_20 O_11 S_1","C42H20O11S","C_42 H_19 O_11 S_1",1,42,0.476,0.262,42,20,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,270915.666666667,731.065382954678,0.0759254676046345,3,0.7,0.75,33,1,0,1,0,0,0,0,0,0,0,0,0,0,1.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,Inf,TRUE,"C_21 H_32 O_24 S_2",7472499,6101865,5994999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.126838211128,0.1756236,732.133986063,"C_37 H_24 O_13 N_4","C37H24N4O13","C_37 H_23 O_13 N_4",1,37,0.649,0.351,37,24,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,290104,731.126818484491,0.13917295014827,3,0.55,0.66,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,Inf,TRUE,"C_47 H_25 O_7 P_1",5219707,4758381,5749245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.126838211128,0.4429653,732.133790333,"C_47 H_25 O_7 P_1","C47H25O7P","C_47 H_24 O_7 P_1",1,47,0.532,0.149,47,25,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,290104,731.126818484491,0.13917295014827,3,0.72,0.74,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,807,Inf,TRUE,"C_47 H_25 O_7 P_1",5219707,4758381,5749245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,731.154152116375,0.2673044,732.161232838,"C_25 H_37 O_21 N_1 S_1 C13_1","C26H37NO21S","C_25 H_36 O_21 N_1 S_1 C13_1",2,26,1.423,0.808,25,37,21,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,235179.5,731.154132416053,0.275526196060694,2,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.23,-427.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.331773665672,NA,NA,NA,NA,1206,427.6,TRUE,"C_46 H_25 O_8 N_1 C13_1",5272959,NA,3734016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,731.154152116375,0.0035047,732.161431114,"C_36 H_26 O_12 N_4 C13_2","C38H26N4O12","C_36 H_25 O_12 N_4 C13_2",3,38,0.684,0.316,36,26,12,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,235179.5,731.154132416053,0.275526196060694,2,0.55,0.64,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,NA,-479.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.31856803239,NA,NA,NA,1782,479.77,TRUE,"C_46 H_27 O_6 P_1 C13_2",5272959,NA,3734016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,731.154152116375,0.0788856,732.161370791,"C_46 H_25 O_8 N_1 C13_1","C47H25NO8","C_46 H_24 O_8 N_1 C13_1",2,47,0.532,0.17,46,25,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,235179.5,731.154132416053,0.275526196060694,2,0.71,0.74,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,-683.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8005556448399,NA,NA,NA,NA,1144,683.35,TRUE,"C_46 H_25 O_8 N_1 C13_1",5272959,NA,3734016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,731.154152116375,0.2638271,732.161235384,"C_46 H_27 O_6 P_1 C13_2","C48H27O6P","C_46 H_26 O_6 P_1 C13_2",3,48,0.562,0.125,46,27,6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,235179.5,731.154132416053,0.275526196060694,2,0.71,0.73,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.23,NA,-675.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9290366372074,NA,NA,NA,809,675.78,TRUE,"C_46 H_27 O_6 P_1 C13_2",5272959,NA,3734016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.349423338916,0.1831539,732.356833904,"C_35 H_56 O_16","C35H56O16","C_35 H_55 O_16",1,35,1.6,0.457,35,56,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,296462.666666667,731.349401652787,0.0695223968311885,3,0,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,Inf,FALSE,NA,5211544,6044539,5347861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.385755568178,0.2557165,732.393219285,"C_36 H_60 O_15","C36H60O15","C_36 H_59 O_15",2,36,1.667,0.417,36,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,276931.333333333,731.385735425134,0.0533168741903746,3,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,Inf,TRUE,"C_49 H_52 O_4 N_2",7521693,7101309,8231449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,731.385755568178,0.4444553,732.392706484,"C_49 H_52 O_4 N_2","C49H52N2O4","C_49 H_51 O_4 N_2",2,49,1.061,0.082,49,52,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647653.90134539,276931.333333333,731.385735425134,0.0533168741903746,3,0.44,0.47,25,0,0,0,1,0,1,0,0,0,0,0,0,0,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1587,Inf,TRUE,"C_49 H_52 O_4 N_2",7521693,7101309,8231449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,732.147831325321,0.2835648,733.15489986,"C_25 H_35 O_24 N_1","C25H35NO24","C_25 H_34 O_24 N_1",1,25,1.4,0.96,25,35,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648303.78583229,272936.666666667,732.147810065374,0.241914100392838,3,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043,Inf,FALSE,NA,6039041,5557163,6191722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,732.443763477644,0.413515,733.451343202,"C_39 H_63 O_10 N_3","C39H63N3O10","C_39 H_62 O_10 N_3",1,39,1.615,0.256,39,63,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648303.78583229,291331.3,732.444077709885,0.716925133078512,10,0,0.06,10,0,0,0,0,0,0,1,0,1,1,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1695,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,3886668,3788796,4342587,5420945,6289591,8112464,8392852,6968304,9566344,NA,NA,NA,NA,4364908,NA
0,732.46928609588,0.0917998,733.476495194,"C_41 H_67 O_10 N_1","C41H67NO10","C_41 H_66 O_10 N_1",1,41,1.634,0.244,41,67,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648303.78583229,273773.888888889,732.469844719934,0.0780378280076317,9,0,0.09,9,0,0,0,0,0,0,1,0,1,1,0,0,0,5.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1132,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20289426,21633210,21932374,22548632,23237618,25335948,NA,NA,NA,10494612,12069487,11364379
0,733.365116977529,0.1232277,734.372483904,"C_35 H_58 O_16","C35H58O16","C_35 H_57 O_16",1,35,1.657,0.457,35,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648954.41310212,279625,733.365095747456,0.105072743709859,3,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,Inf,FALSE,NA,4851360,5659635,5225196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,733.378111873755,0.022333,734.385371904,"C_32 H_63 O_16 P_1","C32H63O16P","C_32 H_62 O_16 P_1",1,32,1.969,0.5,32,63,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648954.41310212,277944.5,733.378047910242,0.0995888511993625,2,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,766,Inf,TRUE,"C_43 H_58 O_8 S_1",3901090,5061620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,733.378111873755,0.2033714,734.385238952,"C_43 H_58 O_8 S_1","C43H58O8S","C_43 H_57 O_8 S_1",1,43,1.349,0.186,43,58,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648954.41310212,277944.5,733.378047910242,0.0995888511993625,2,0.18,0.26,15,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,Inf,TRUE,"C_43 H_58 O_8 S_1",3901090,5061620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,734.268081991577,0.4417746,735.275683249,"C_23 H_49 O_23 N_3","C23H49N3O23","C_23 H_48 O_23 N_3",1,23,2.13,1,23,49,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649605.78718982,285394.666666667,734.268060941732,0.102268329672364,3,8.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1621,Inf,FALSE,NA,4224790,6683688,4651852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,734.440420768291,0.2428793,735.447518575,"C_40 H_66 O_9 N_1 P_1","C40H66NO9P","C_40 H_65 O_9 N_1 P_1",1,40,1.65,0.225,40,66,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649605.78718982,265293.166666667,734.44098497021,0.312810291549817,6,0,0.07,9,0,0,0,0,0,0,1,0,1,1,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4347929,4082179,3783372,4956544,5469321,4929995,NA,NA,NA,NA,NA,NA
0,735.058930334789,0.2458977,736.066025769,"C_32 H_20 O_19 N_2","C32H20N2O19","C_32 H_19 O_19 N_2",1,32,0.625,0.594,32,20,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650257.91213341,307742,735.05886856267,0.0965275534403582,2,0.27,0.61,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529,Inf,FALSE,NA,3991422,5143639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,736.283749534253,0.416773,737.291333249,"C_23 H_51 O_23 N_3","C23H51N3O23","C_23 H_50 O_23 N_3",1,23,2.217,1,23,51,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650910.791974,285592.333333333,736.283734005934,0.156263173445749,3,8.67,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622,Inf,FALSE,NA,4810782,5831838,6511651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
