"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_3.7","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_masslistsMGC2101810_LSt_MA_FTMS_PB_4_01_1-2-13_1_21358.csv","Sample2_masslistsMGC2101810_LSt_MA_FTMS_PB_4_02_1-2-13_1_21368.csv","Sample3_masslistsMGC2101810_LSt_MA_FTMS_PB_4_03_1-2-13_1_21378.csv","Sample4_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-6_1_21280.csv","Sample5_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_01_1-2-8_1_21306.csv","Sample6_masslistsMGC2101821_LSt_MA_FTMS_STD1_B1_02_1-2-6_1_21290.csv","Sample7_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_02_1-2-8_1_21314.csv","Sample8_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-6_1_21298.csv","Sample9_masslistsMGC2101821_LSt_MA_FTMS_STD1_B2_03_1-2-8_1_21324.csv"
0,615.192976383516,0.1315952,616.200333904,"C_27 H_36 O_16","C27H36O16","C_27 H_35 O_16",2,27,1.333,0.593,27,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683504.31639102,386274.333333333,615.192954916494,0.145535908053617,3,0,0.11,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,Inf,FALSE,NA,NA,NA,NA,3831693,NA,4323006,NA,4191684,NA
0,615.208356893292,0.0702319,616.215590047,"C_31 H_36 O_13","C31H36O13","C_31 H_35 O_13",10,31,1.161,0.419,31,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683504.31639102,346153,615.208335710021,0.0641022118292167,3,0.06,0.31,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,Inf,FALSE,NA,NA,NA,NA,7231371,NA,6936253,NA,6747587,NA
0,615.244631855164,0.1089506,616.251975428,"C_32 H_40 O_12","C32H40O12","C_32 H_39 O_12",17,32,1.25,0.375,32,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3683504.31639102,339989.333333333,615.244610082219,0.0458334450797208,3,0.05,0.27,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,Inf,FALSE,NA,NA,NA,NA,4544391,NA,5871289,NA,5871039,NA
0,616.526871560387,0.2214193,617.534284726,"C_34 H_71 O_6 N_3","C34H71N3O6","C_34 H_70 O_6 N_3",1,34,2.088,0.176,34,71,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685100.59044081,346059,616.526871560387,0.0568872144469609,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,Inf,FALSE,NA,NA,NA,NA,NA,4799977,NA,5676807,NA,NA
0,617.187555918945,0.036097,618.194854666,"C_30 H_34 O_14","C30H34O14","C_30 H_33 O_14",10,30,1.133,0.467,30,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685100.59044081,337417.333333333,617.187533752937,0.111668319840611,3,0,0.3,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,Inf,FALSE,NA,NA,NA,NA,5928616,NA,7288295,NA,8287462,NA
0,617.223914867609,0.0788508,618.231240047,"C_31 H_38 O_13","C31H38O13","C_31 H_37 O_13",14,31,1.226,0.419,31,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685100.59044081,327970.666666667,617.22389355528,0.0426888692186183,3,0,0.27,13,0,0,0,1,0,1,0,0,0,0,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,Inf,FALSE,NA,NA,NA,NA,10008227,NA,8689123,NA,8901858,NA
0,617.260298370743,0.0818836,618.267625428,"C_32 H_42 O_12","C32H42O12","C_32 H_41 O_12",22,32,1.312,0.375,32,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685100.59044081,406720.666666667,617.26027691192,0.0312959421337544,3,0,0.23,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,Inf,FALSE,NA,NA,NA,NA,4830879,NA,3970527,NA,4580574,NA
0,619.166791091886,0.0834637,620.174119285,"C_29 H_32 O_15","C29H32O15","C_29 H_31 O_15",9,29,1.103,0.517,29,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686699.56480007,366913,619.166769344356,0.138900893622907,3,0,0.3,14,0,0,0,1,1,0,0,0,0,0,0,0,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,Inf,FALSE,NA,NA,NA,NA,5756356,NA,6255888,NA,5870600,NA
0,619.203228372786,0.0002225,620.210504666,"C_30 H_36 O_14","C30H36O14","C_30 H_35 O_14",14,30,1.2,0.467,30,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686699.56480007,312822.333333333,619.203206622189,0.0192394480925864,3,0,0.26,13,0,0,0,1,0,1,0,0,0,0,0,0,0,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,Inf,FALSE,NA,NA,NA,NA,12219840,NA,10794252,NA,12219396,NA
0,619.23965183938,0.0616271,620.246890047,"C_31 H_40 O_13","C31H40O13","C_31 H_39 O_13",21,31,1.29,0.419,31,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686699.56480007,331438.333333333,619.239630413463,0.0548587333787193,3,0,0.22,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,Inf,FALSE,NA,NA,NA,NA,9647547,NA,9712904,NA,8320000,NA
0,619.275975042677,0.0386178,620.283275428,"C_32 H_44 O_12","C32H44O12","C_32 H_43 O_12",24,32,1.375,0.375,32,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686699.56480007,326779.666666667,619.275953392487,0.138687444805162,3,0,0.19,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,Inf,FALSE,NA,NA,NA,NA,4851128,NA,4322564,NA,4613116,NA
0,621.182475092168,0.028546,622.189769285,"C_29 H_34 O_15","C29H34O15","C_29 H_33 O_15",10,29,1.172,0.517,29,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688301.23925946,323625.666666667,621.182453477296,0.0777433721109145,3,0,0.26,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,Inf,FALSE,NA,NA,NA,NA,11072733,NA,10728500,NA,9532196,NA
0,621.208138704209,0.0045049,622.215412333,"C_34 H_39 O_7 S_1 P_1","C34H39O7PS","C_34 H_38 O_7 S_1 P_1",1,34,1.147,0.206,34,39,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688301.23925946,288531.5,621.208123320289,0.328969684294389,2,0.28,0.37,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,Inf,FALSE,NA,NA,NA,NA,5276890,NA,4310065,NA,NA,NA
-1,621.218913346323,0.0564296,622.226154666,"C_30 H_38 O_14","C30H38O14","C_30 H_37 O_14",17,30,1.267,0.467,30,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688301.23925946,335216,621.21889129856,0.0236643197245799,3,0,0.22,12,0,0,0,1,0,1,0,0,0,0,0,0,0,3.39,-26.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.542651419094,NA,NA,NA,NA,139,26.35,FALSE,NA,NA,NA,NA,11613401,NA,13366320,NA,12481312,NA
0,621.255319528032,0.0898543,622.262540047,"C_31 H_42 O_13","C31H42O13","C_31 H_41 O_13",23,31,1.355,0.419,31,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3688301.23925946,322540.666666667,621.25529779107,0.0426625740136245,3,0,0.18,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,Inf,FALSE,NA,NA,NA,NA,8336597,NA,8082476,NA,7590684,NA
-1,622.222049985817,0.2937667,623.229509501,"C_29 H_38 O_14 C13_1","C30H38O14","C_29 H_37 O_14 C13_1",17,30,1.267,0.467,29,38,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689103.08716854,342233.666666667,622.222027982086,0.172923692539222,3,0,0.22,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.11,-26.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.542651419094,NA,NA,NA,NA,139,26.35,FALSE,NA,NA,NA,NA,4215910,NA,3851203,NA,4166318,NA
0,623.161780435765,0.0367897,624.169033904,"C_28 H_32 O_16","C28H32O16","C_28 H_31 O_16",8,28,1.143,0.571,28,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689905.60782132,325032,623.16175833592,0.177943129742475,3,0,0.25,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,Inf,FALSE,NA,NA,NA,NA,5936123,NA,7033692,NA,6009412,NA
0,623.19808485044,0.0929229,624.205419285,"C_29 H_36 O_15","C29H36O15","C_29 H_35 O_15",13,29,1.241,0.517,29,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689905.60782132,309575.666666667,623.19806269884,0.0732078093287754,3,0,0.21,12,0,0,0,1,1,0,0,0,0,0,0,0,0,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,Inf,FALSE,NA,NA,NA,NA,11842551,NA,11432792,NA,12087871,NA
0,623.234480352473,0.0767043,624.241804666,"C_30 H_40 O_14","C30H40O14","C_30 H_39 O_14",19,30,1.333,0.467,30,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689905.60782132,336990,623.234458224067,0.023301787958705,3,0,0.17,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,Inf,FALSE,NA,NA,NA,NA,10531827,NA,9237332,NA,10547771,NA
0,623.270857419622,0.0900176,624.278190047,"C_31 H_44 O_13","C31H44O13","C_31 H_43 O_13",23,31,1.419,0.419,31,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3689905.60782132,345481.666666667,623.270835772856,0.137157488412879,3,0,0.14,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,Inf,FALSE,NA,NA,NA,NA,5411823,NA,4420432,NA,4293175,NA
0,625.177359328133,0.0768847,626.184683904,"C_28 H_34 O_16","C28H34O16","C_28 H_33 O_16",8,28,1.214,0.571,28,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691512.66422636,318638.666666667,625.177337142854,0.204376283428786,3,0,0.2,12,0,0,0,1,1,0,0,0,0,0,0,0,0,2.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,Inf,FALSE,NA,NA,NA,NA,8532759,NA,6263425,NA,8073566,NA
0,625.213789837346,0.0048162,626.221069285,"C_29 H_38 O_15","C29H38O15","C_29 H_37 O_15",12,29,1.31,0.517,29,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691512.66422636,331879.333333333,625.213767873169,0.0259153499893004,3,0,0.16,11,0,0,0,1,1,0,0,0,0,0,0,0,0,2.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,Inf,FALSE,NA,NA,NA,NA,10531603,NA,8958588,NA,9023833,NA
0,625.250133972614,0.070677,626.257454666,"C_30 H_42 O_14","C30H42O14","C_30 H_41 O_14",18,30,1.4,0.467,30,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3691512.66422636,326733,625.250111782603,0.241645019512271,3,0,0.13,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,Inf,FALSE,NA,NA,NA,NA,5518095,NA,5575289,NA,5296469,NA
0,627.192966853355,0.1442518,628.200333904,"C_28 H_36 O_16","C28H36O16","C_28 H_35 O_16",6,28,1.286,0.571,28,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693122.40220495,334027,627.192944421974,0.0399136406600443,3,0,0.15,11,0,0,0,1,1,0,0,0,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,Inf,FALSE,NA,NA,NA,NA,6025781,NA,6222246,NA,6025336,NA
0,627.229422465775,0.0324527,628.236719285,"C_29 H_40 O_15","C29H40O15","C_29 H_39 O_15",9,29,1.379,0.517,29,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3693122.40220495,337107.333333333,627.229400053303,0.0634632680720508,3,0,0.12,10,0,0,0,1,1,0,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,Inf,FALSE,NA,NA,NA,NA,5288497,NA,5820834,NA,5247091,NA
0,629.22394701426,0.0263411,630.231240047,"C_32 H_38 O_13","C32H38O13","C_32 H_37 O_13",10,32,1.188,0.406,32,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694734.81444766,373469.666666667,629.22392507078,0.07955873069303,3,0.05,0.29,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,Inf,FALSE,NA,NA,NA,NA,5681492,NA,5075146,NA,4132752,NA
0,629.260301114095,0.0759709,630.267625428,"C_33 H_42 O_12","C33H42O12","C_33 H_41 O_12",17,33,1.273,0.364,33,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3694734.81444766,329989,629.260278609528,0.195604122649077,2,0.05,0.26,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,Inf,FALSE,NA,NA,NA,NA,4731216,NA,NA,NA,4321164,NA
0,631.203194790011,0.0529001,632.210504666,"C_31 H_36 O_14","C31H36O14","C_31 H_35 O_14",10,31,1.161,0.452,31,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696349.8895134,313706.333333333,631.203172605276,0.179963504939511,3,0,0.29,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,Inf,FALSE,NA,NA,NA,NA,6467708,NA,7049206,NA,4869807,NA
0,631.239642446467,0.0456009,632.246890047,"C_32 H_40 O_13","C32H40O13","C_32 H_39 O_13",14,32,1.25,0.406,32,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696349.8895134,323621,631.239619435666,0.0691307205210258,3,0,0.25,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,Inf,FALSE,NA,NA,NA,NA,6205560,NA,5124083,NA,6925995,NA
0,633.182434790844,0.0915546,634.189769285,"C_30 H_34 O_15","C30H34O15","C_30 H_33 O_15",9,30,1.133,0.5,30,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3697967.61491129,317012.666666667,633.182411901359,0.01448972158926,3,0,0.29,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,Inf,FALSE,NA,NA,NA,NA,6664103,NA,6410021,NA,6557135,NA
0,633.218885843324,0.0119973,634.226154666,"C_31 H_38 O_14","C31H38O14","C_31 H_37 O_14",14,31,1.226,0.452,31,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3697967.61491129,322291.333333333,633.218862953715,0.0939150541467813,3,0,0.25,13,0,0,0,1,0,1,0,0,0,0,0,0,0,2.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,Inf,FALSE,NA,NA,NA,NA,9015203,NA,7556897,NA,8859082,NA
0,633.255234450709,0.0459825,634.262540047,"C_32 H_42 O_13","C32H42O13","C_32 H_41 O_13",21,32,1.312,0.406,32,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3697967.61491129,328914.666666667,633.255211810386,0.0857637609474753,3,0,0.22,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,Inf,FALSE,NA,NA,NA,NA,6262688,NA,5803805,NA,5459399,NA
0,635.161629000466,0.2019464,636.169033904,"C_29 H_32 O_16","C29H32O16","C_29 H_31 O_16",4,29,1.103,0.552,29,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699587.97812899,360625.5,635.161599177697,0.23279457624608,2,0,0.29,14,0,0,0,1,1,0,0,0,0,0,0,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,Inf,FALSE,NA,NA,NA,NA,NA,NA,3722837,NA,4730096,NA
0,635.198093133018,0.0781509,636.205419285,"C_30 H_36 O_15","C30H36O15","C_30 H_35 O_15",10,30,1.2,0.5,30,36,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699587.97812899,327849.666666667,635.198070754955,0.0481432728598178,3,0,0.24,13,0,0,0,1,0,1,0,0,0,0,0,0,0,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,Inf,FALSE,NA,NA,NA,NA,10186451,NA,7761490,NA,7376108,NA
0,635.234569821948,0.0653651,636.241804666,"C_31 H_40 O_14","C31H40O14","C_31 H_39 O_14",17,31,1.29,0.452,31,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699587.97812899,317230.333333333,635.234547277719,0.0872661347202128,3,0,0.21,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,Inf,FALSE,NA,NA,NA,NA,9580239,NA,8678990,NA,7433448,NA
0,635.270946977958,0.0524346,636.278190047,"C_32 H_44 O_13","C32H44O13","C_32 H_43 O_13",23,32,1.375,0.406,32,44,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3699587.97812899,318920.333333333,635.270924409995,0.174547156930621,3,0,0.18,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,Inf,FALSE,NA,NA,NA,NA,5091020,NA,4591178,NA,3992804,NA
0,637.177486031955,0.1230991,638.184683904,"C_29 H_34 O_16","C29H34O16","C_29 H_33 O_16",8,29,1.172,0.552,29,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701210.96779922,334255,637.177462665505,0.2115234409892,3,0,0.24,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,Inf,FALSE,NA,NA,NA,NA,5443079,NA,4828550,NA,5893136,NA
0,637.213769692155,0.0362899,638.221069285,"C_30 H_38 O_15","C30H38O15","C_30 H_37 O_15",13,30,1.267,0.5,30,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701210.96779922,310084.666666667,637.213746059005,0.116261158712353,3,0,0.2,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,Inf,FALSE,NA,NA,NA,NA,8957443,NA,8842626,NA,10955787,NA
0,637.250091556873,0.1358042,638.257454666,"C_31 H_42 O_14","C31H42O14","C_31 H_41 O_14",19,31,1.355,0.452,31,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701210.96779922,313664,637.250068766303,0.138338405224314,3,0,0.17,11,0,0,0,1,0,1,0,0,0,0,0,0,0,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,Inf,FALSE,NA,NA,NA,NA,6917632,NA,7900542,NA,5622792,NA
0,639.142857642341,0.1627025,640.15002992,"C_25 H_28 O_16 N_4","C25H28N4O16","C_25 H_27 O_16 N_4",1,25,1.12,0.64,25,28,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702836.57720359,326000.333333333,639.142834792467,0.0696437081529738,3,0,0.15,14,0,0,0,1,1,0,0,0,0,0,0,0,0,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,Inf,TRUE,"C_35 H_29 O_10 P_1",NA,NA,NA,8817986,NA,7580863,NA,7179063,NA
0,639.142857642341,0.4684589,640.14983419,"C_35 H_29 O_10 P_1","C35H29O10P","C_35 H_28 O_10 P_1",1,35,0.829,0.286,35,29,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702836.57720359,326000.333333333,639.142834792467,0.0696437081529738,3,0.46,0.55,22,1,0,1,0,0,0,0,0,0,0,0,0,0,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,Inf,TRUE,"C_35 H_29 O_10 P_1",NA,NA,NA,8817986,NA,7580863,NA,7179063,NA
0,639.192986228159,0.1112839,640.200333904,"C_29 H_36 O_16","C29H36O16","C_29 H_35 O_16",8,29,1.241,0.552,29,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702836.57720359,341390.666666667,639.192963716941,0.192328402670321,3,0,0.19,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,Inf,FALSE,NA,NA,NA,NA,7343421,NA,5868730,NA,5098289,NA
0,639.229474322328,0.0491521,640.236719285,"C_30 H_40 O_15","C30H40O15","C_30 H_39 O_15",12,30,1.333,0.5,30,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702836.57720359,320963.333333333,639.229451221165,0.0561991431743216,3,0,0.16,11,0,0,0,1,0,1,0,0,0,0,0,0,0,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,Inf,FALSE,NA,NA,NA,NA,7793978,NA,7621814,NA,7097133,NA
